step,time_s,x,y,x_dot,y_dot,theta,theta_dot,leg_contact_left,leg_contact_right,goal_x,goal_y,goal_theta,main_engine_thrust,side_engine_thrust,nozzle_angle,main_engine_thrust_raw,side_engine_thrust_raw,nozzle_angle_raw,reward,terminated,truncated,next_x,next_y,next_x_dot,next_y_dot,next_theta,next_theta_dot,next_leg_contact_left,next_leg_contact_right
417,6.95,12.531200408935547,7.675010681152344,0.4007107615470886,-0.0072638350538909435,-0.24110755324363708,-0.11448050290346146,False,True,15.0,7.4796546662204,0.0,0.0,0.09552589356899266,-1.0,-615.8562648342271,0.09552589356899266,-1.4723224818021061,-0.1735133784346733,False,False,12.537875175476074,7.6748762130737305,0.40045812726020813,-0.008021701127290726,-0.24301448464393616,-0.11441241204738617,False,True
418,6.966666666666667,12.537875175476074,7.6748762130737305,0.40045812726020813,-0.008021701127290726,-0.24301448464393616,-0.11441241204738617,False,True,15.0,7.4796546662204,0.0,0.0,0.08002817630767822,-1.0,-612.3001172583337,0.08002817630767822,-1.4716403362452986,-0.17295644395651522,False,False,12.54454517364502,7.674728870391846,0.4002266526222229,-0.008778892457485199,-0.24492032825946808,-0.11435078084468842,False,True
419,6.983333333333333,12.54454517364502,7.674728870391846,0.4002266526222229,-0.008778892457485199,-0.24492032825946808,-0.11435078084468842,False,True,15.0,7.4796546662204,0.0,0.0,0.06447651684284228,-1.0,-608.738256154994,0.06447651684284228,-1.4710396173089744,-0.17241735344534595,False,False,12.551212310791016,7.674569129943848,0.400015264749527,-0.009535152465105057,-0.24682533740997314,-0.11429527401924133,False,True
420,7.0,12.551212310791016,7.674569129943848,0.400015264749527,-0.009535152465105057,-0.24682533740997314,-0.11429527401924133,False,True,15.0,7.4796546662204,0.0,0.0,0.04887104034423828,-1.0,-605.1711436817179,0.04887104034423828,-1.4705161399543285,-0.17186855269998916,False,False,12.557875633239746,7.674396514892578,0.3998229205608368,-0.010290930047631264,-0.248729407787323,-0.11424561589956284,False,True
421,7.016666666666667,12.557875633239746,7.674396514892578,0.3998229205608368,-0.010290930047631264,-0.248729407787323,-0.11424561589956284,False,True,15.0,7.4796546662204,0.0,0.0,0.033216127753257885,-1.0,-601.598244234765,0.033216127753257885,-1.470066321846843,-0.17133469830828216,False,False,12.564536094665527,7.674211502075195,0.3996488153934479,-0.011045829392969608,-0.25063273310661316,-0.1142016053199768,False,True
422,7.033333333333333,12.564536094665527,7.674211502075195,0.3996488153934479,-0.011045829392969608,-0.25063273310661316,-0.1142016053199768,False,True,15.0,7.4796546662204,0.0,0.0,0.017512029409408658,-1.0,-598.0205087008413,0.017512029409408658,-1.4696875526666642,-0.1708111414938894,False,False,12.571194648742676,7.674014091491699,0.3994920551776886,-0.011800773441791534,-0.25253546237945557,-0.11416292190551758,False,True
423,7.05,12.571194648742676,7.674014091491699,0.3994920551776886,-0.011800773441791534,-0.25253546237945557,-0.11416292190551758,False,True,15.0,7.4796546662204,0.0,0.0,0.0017600417137144664,-1.0,-594.4366918646805,0.0017600417137144664,-1.4693759040415288,-0.1702915283127287,False,False,12.577850341796875,7.673803806304932,0.3993518352508545,-0.012555462308228016,-0.2544376254081726,-0.11412938684225082,False,True
424,7.066666666666666,12.577850341796875,7.673803806304932,0.3993518352508545,-0.012555462308228016,-0.2544376254081726,-0.11412938684225082,False,True,15.0,7.4796546662204,0.0,0.0,-0.014036992192268283,-1.0,-590.847158198255,-0.014036992192268283,-1.469128977802396,-0.1697795507598976,False,False,12.584504127502441,7.673581123352051,0.3992273509502411,-0.013309862464666367,-0.25633934140205383,-0.11410074681043625,False,True
425,7.083333333333333,12.584504127502441,7.673581123352051,0.3992273509502411,-0.013309862464666367,-0.25633934140205383,-0.11410074681043625,False,True,15.0,7.4796546662204,0.0,0.0,-0.029878136515617548,-1.0,-587.2524138053064,-0.029878136515617548,-1.4689436070710424,-0.1692718198381558,False,False,12.591156005859375,7.673345565795898,0.39911794662475586,-0.014064419083297253,-0.258240669965744,-0.11407683789730072,False,True
426,7.1,12.591156005859375,7.673345565795898,0.39911794662475586,-0.014064419083297253,-0.258240669965744,-0.11407683789730072,False,True,15.0,7.4796546662204,0.0,0.0,-0.045761919021606534,-1.0,-583.6515485957616,-0.045761919021606534,-1.468817652606964,-0.16876873701485362,False,False,12.597805976867676,7.673097610473633,0.39902299642562866,-0.014818948693573475,-0.26014167070388794,-0.11405748128890991,False,True
427,7.116666666666666,12.597805976867676,7.673097610473633,0.39902299642562866,-0.014818948693573475,-0.26014167070388794,-0.11405748128890991,False,True,15.0,7.4796546662204,0.0,0.0,-0.061686813831329124,-1.0,-580.0455765231105,-0.061686813831329124,-1.4687488368272783,-0.16826728546853134,False,False,12.60445499420166,7.672837257385254,0.3989417254924774,-0.015573648735880852,-0.26204240322113037,-0.11404237896203995,False,True
428,7.133333333333334,12.60445499420166,7.672837257385254,0.3989417254924774,-0.015573648735880852,-0.26204240322113037,-0.11404237896203995,False,True,15.0,7.4796546662204,0.0,0.0,-0.07765135467052442,-1.0,-576.4341411168232,-0.07765135467052442,-1.4687335350304844,-0.16777313025718463,False,False,12.611103057861328,7.6725640296936035,0.3988732695579529,-0.01632867194712162,-0.2639429569244385,-0.11403139680624008,False,True
429,7.15,12.611103057861328,7.6725640296936035,0.3988732695579529,-0.01632867194712162,-0.2639429569244385,-0.11403139680624008,False,True,15.0,7.4796546662204,0.0,0.0,-0.09365414679050454,-1.0,-572.8167238335178,-0.09365414679050454,-1.468769792869687,-0.16728976221515024,False,False,12.61775016784668,7.67227840423584,0.39881715178489685,-0.01708381064236164,-0.2658434510231018,-0.11402434855699539,False,True
430,7.166666666666667,12.61775016784668,7.67227840423584,0.39881715178489685,-0.01708381064236164,-0.2658434510231018,-0.11402434855699539,False,True,15.0,7.4796546662204,0.0,0.0,-0.10969409644603711,-1.0,-569.1943451693597,-0.10969409644603711,-1.468855353549123,-0.16679902205686636,False,False,12.624396324157715,7.671979904174805,0.3987730145454407,-0.017839469015598297,-0.2677438259124756,-0.11402112990617752,False,True
431,7.183333333333334,12.624396324157715,7.671979904174805,0.3987730145454407,-0.017839469015598297,-0.2677438259124756,-0.11402112990617752,False,True,15.0,7.4796546662204,0.0,0.0,-0.12576985061168688,-1.0,-565.5661263451847,-0.12576985061168688,-1.4689888851732018,-0.1663160580950602,False,False,12.631041526794434,7.671669006347656,0.3987400233745575,-0.018595485016703606,-0.269644170999527,-0.11402152478694916,False,True
432,7.2,12.631041526794434,7.671669006347656,0.3987400233745575,-0.018595485016703606,-0.269644170999527,-0.11402152478694916,False,True,15.0,7.4796546662204,0.0,0.0,-0.1418795585632322,-1.0,-561.9330722449582,-0.1418795585632322,-1.46916758762002,-0.1658409855172738,False,False,12.637686729431152,7.6713457107543945,0.3987176716327667,-0.019352009519934654,-0.27154460549354553,-0.11402535438537598,False,True
433,7.216666666666667,12.637686729431152,7.6713457107543945,0.3987176716327667,-0.019352009519934654,-0.27154460549354553,-0.11402535438537598,False,True,15.0,7.4796546662204,0.0,0.0,-0.15802308917045593,-1.0,-558.2948612421176,-0.15802308917045593,-1.4693892686963084,-0.16537056307677034,False,False,12.644331932067871,7.671009540557861,0.3987056016921997,-0.02010934427380562,-0.273445188999176,-0.11403252184391022,False,True
434,7.233333333333333,12.644331932067871,7.671009540557861,0.3987056016921997,-0.02010934427380562,-0.273445188999176,-0.11403252184391022,False,True,15.0,7.4796546662204,0.0,0.0,-0.17419973015785206,-1.0,-554.6507502386842,-0.17419973015785206,-1.4696526852428915,-0.16489905081227535,False,False,12.65097713470459,7.670660972595215,0.3987029790878296,-0.020866941660642624,-0.27534592151641846,-0.11404281854629517,False,True
435,7.25,12.65097713470459,7.670660972595215,0.3987029790878296,-0.020866941660642624,-0.27534592151641846,-0.11404281854629517,False,True,15.0,7.4796546662204,0.0,0.0,-0.1904072284698486,-1.0,-551.0021982130938,-0.1904072284698486,-1.4699551081418993,-0.1644353137037174,False,False,12.657622337341309,7.670299530029297,0.39870959520339966,-0.02162550576031208,-0.27724689245224,-0.11405619233846664,False,True
436,7.266666666666667,12.657622337341309,7.670299530029297,0.39870959520339966,-0.02162550576031208,-0.27724689245224,-0.11405619233846664,False,True,15.0,7.4796546662204,0.0,0.0,-0.20664546787738813,-1.0,-547.3479705341614,-0.20664546787738813,-1.4702958627134561,-0.1639736291234168,False,False,12.664267539978027,7.669925689697266,0.39872488379478455,-0.022384846583008766,-0.279148131608963,-0.11407244950532913,False,True
437,7.283333333333333,12.664267539978027,7.669925689697266,0.39872488379478455,-0.022384846583008766,-0.279148131608963,-0.11407244950532913,False,True,15.0,7.4796546662204,0.0,0.0,-0.2229127556085586,-1.0,-543.689066507332,-0.2229127556085586,-1.4706725493639707,-0.1635139064058364,False,False,12.670913696289062,7.669538974761963,0.3987485468387604,-0.023145001381635666,-0.2810496985912323,-0.11409152299165726,False,True
438,7.3,12.670913696289062,7.669538974761963,0.3987485468387604,-0.023145001381635666,-0.2810496985912323,-0.11409152299165726,False,True,15.0,7.4796546662204,0.0,0.0,-0.23920958340167986,-1.0,-540.0247260301383,-0.23920958340167986,-1.4710842819422485,-0.16305593223282738,False,False,12.677559852600098,7.669139385223389,0.3987799286842346,-0.023905811831355095,-0.28295159339904785,-0.1141132041811943,False,True
439,7.316666666666666,12.677559852600098,7.669139385223389,0.3987799286842346,-0.023905811831355095,-0.28295159339904785,-0.1141132041811943,False,True,15.0,7.4796546662204,0.0,0.0,-0.2555329591035844,-1.0,-536.3556897476252,-0.2555329591035844,-1.4715284396559,-0.16260341904803044,False,False,12.68420696258545,7.668727397918701,0.3988189697265625,-0.024667616933584213,-0.28485390543937683,-0.11413750797510147,False,True
440,7.333333333333333,12.68420696258545,7.668727397918701,0.3988189697265625,-0.024667616933584213,-0.28485390543937683,-0.11413750797510147,False,True,15.0,7.4796546662204,0.0,0.0,-0.27188430130481733,-1.0,-532.6819393137462,-0.27188430130481733,-1.4720051544457675,-0.16215568232923874,False,False,12.690855026245117,7.668302536010742,0.39886513352394104,-0.025430602952837944,-0.286756694316864,-0.11416425555944443,False,True
441,7.35,12.690855026245117,7.668302536010742,0.39886513352394104,-0.025430602952837944,-0.286756694316864,-0.11416425555944443,False,True,15.0,7.4796546662204,0.0,0.0,-0.28826219141483267,-1.0,-529.0029097255825,-0.28826219141483267,-1.472512205323577,-0.16170700844100744,False,False,12.697504043579102,7.667864799499512,0.3989180028438568,-0.026194492354989052,-0.2886599600315094,-0.1141933724284172,False,True
442,7.366666666666666,12.697504043579102,7.667864799499512,0.3989180028438568,-0.026194492354989052,-0.2886599600315094,-0.1141933724284172,False,True,15.0,7.4796546662204,0.0,0.0,-0.30466568171978003,-1.0,-525.3191225938499,-0.30466568171978003,-1.4730485421448947,-0.1612695439473614,False,False,12.704154014587402,7.667414665222168,0.3989771902561188,-0.026959214359521866,-0.29056382179260254,-0.11422471702098846,False,True
443,7.383333333333334,12.704154014587402,7.667414665222168,0.3989771902561188,-0.026959214359521866,-0.29056382179260254,-0.11422471702098846,False,True,15.0,7.4796546662204,0.0,0.0,-0.32109405398368795,-1.0,-521.6314046107522,-0.32109405398368795,-1.4736124363303182,-0.16081919826675892,False,False,12.71080493927002,7.666951656341553,0.3990425765514374,-0.027725081890821457,-0.2924681603908539,-0.11425822228193283,False,True
444,7.4,12.71080493927002,7.666951656341553,0.3990425765514374,-0.027725081890821457,-0.2924681603908539,-0.11425822228193283,False,True,15.0,7.4796546662204,0.0,0.0,-0.33754616677761096,-1.0,-517.9389996069615,-0.33754616677761096,-1.474203094854951,-0.16038282620913344,False,False,12.717456817626953,7.666475772857666,0.3991134762763977,-0.028491929173469543,-0.29437312483787537,-0.11429378390312195,False,True
445,7.416666666666667,12.717456817626953,7.666475772857666,0.3991134762763977,-0.028491929173469543,-0.29437312483787537,-0.11429378390312195,False,True,15.0,7.4796546662204,0.0,0.0,-0.354021316766739,-1.0,-514.2423270739213,-0.354021316766739,-1.474818996042013,-0.15993973874551481,False,False,12.724109649658203,7.665987014770508,0.39918968081474304,-0.02925984188914299,-0.2962786555290222,-0.11433127522468567,False,True
446,7.433333333333334,12.724109649658203,7.665987014770508,0.39918968081474304,-0.02925984188914299,-0.2962786555290222,-0.11433127522468567,False,True,15.0,7.4796546662204,0.0,0.0,-0.3705181956291195,-1.0,-510.5414600301889,-0.3705181956291195,-1.47545866650939,-0.15950806041555615,False,False,12.730764389038086,7.665485382080078,0.3992711901664734,-0.030029084533452988,-0.29818490147590637,-0.11437071859836578,False,True
447,7.45,12.730764389038086,7.665485382080078,0.3992711901664734,-0.030029084533452988,-0.29818490147590637,-0.11437071859836578,False,True,15.0,7.4796546662204,0.0,0.0,-0.3870386362075804,-1.0,-506.8359235436615,-0.3870386362075804,-1.476122359597683,-0.1590694764040507,False,False,12.737420082092285,7.664970874786377,0.3993576765060425,-0.03079952672123909,-0.30009177327156067,-0.11441200971603394,False,True
448,7.466666666666667,12.737420082092285,7.664970874786377,0.3993576765060425,-0.03079952672123909,-0.30009177327156067,-0.11441200971603394,False,True,15.0,7.4796546662204,0.0,0.0,-0.403580218553543,-1.0,-503.1263774404278,-0.403580218553543,-1.4768087548792364,-0.15863944375492453,False,False,12.744077682495117,7.6644439697265625,0.3994489014148712,-0.031571194529533386,-0.30199939012527466,-0.11445508152246475,False,True
449,7.483333333333333,12.744077682495117,7.6644439697265625,0.3994489014148712,-0.031571194529533386,-0.30199939012527466,-0.11445508152246475,False,True,15.0,7.4796546662204,0.0,0.0,-0.42014380395412454,-1.0,-499.41319324024914,-0.42014380395412454,-1.4775170089989902,-0.1582113429623696,False,False,12.750737190246582,7.663904190063477,0.39954420924186707,-0.03234381228685379,-0.3039077818393707,-0.1144997850060463,False,True
450,7.5,12.750737190246582,7.663904190063477,0.39954420924186707,-0.03234381228685379,-0.3039077818393707,-0.1144997850060463,False,True,15.0,7.4796546662204,0.0,0.0,-0.43672786056995383,-1.0,-495.69636541804124,-0.43672786056995383,-1.4782451373904946,-0.15777941522721523,False,False,12.757397651672363,7.663351058959961,0.39964380860328674,-0.033117927610874176,-0.3058168888092041,-0.11454614251852036,False,True
451,7.516666666666667,12.757397651672363,7.663351058959961,0.39964380860328674,-0.033117927610874176,-0.3058168888092041,-0.11454614251852036,False,True,15.0,7.4796546662204,0.0,0.0,-0.4533315211534499,-1.0,-491.9751764288827,-0.4533315211534499,-1.4789934979885815,-0.15735598393680233,False,False,12.764060020446777,7.662785053253174,0.39974719285964966,-0.03389293700456619,-0.30772683024406433,-0.11459403485059738,False,True
452,7.533333333333333,12.764060020446777,7.662785053253174,0.39974719285964966,-0.03389293700456619,-0.30772683024406433,-0.11459403485059738,False,True,15.0,7.4796546662204,0.0,0.0,-0.46995501220226266,-1.0,-488.2507444887412,-0.46995501220226266,-1.479760527428985,-0.15692896421302066,False,False,12.770724296569824,7.662206172943115,0.39985421299934387,-0.03466955944895744,-0.30963757634162903,-0.1146434098482132,False,True
453,7.55,12.770724296569824,7.662206172943115,0.39985421299934387,-0.03466955944895744,-0.30963757634162903,-0.1146434098482132,False,True,15.0,7.4796546662204,0.0,0.0,-0.48659769296646127,-1.0,-484.52242682165945,-0.48659769296646127,-1.4805455786287787,-0.15651020596453047,False,False,12.777390480041504,7.661614418029785,0.3999645709991455,-0.035447318106889725,-0.31154921650886536,-0.11469417065382004,False,True
454,7.566666666666666,12.777390480041504,7.661614418029785,0.3999645709991455,-0.035447318106889725,-0.31154921650886536,-0.11469417065382004,False,True,15.0,7.4796546662204,0.0,0.0,-0.5032590717077257,-1.0,-480.7909477061406,-0.5032590717077257,-1.4813474486917257,-0.15608192329221016,False,False,12.784058570861816,7.661009788513184,0.4000781178474426,-0.03622661158442497,-0.31346166133880615,-0.11474626511335373,False,True
455,7.583333333333333,12.784058570861816,7.661009788513184,0.4000781178474426,-0.03622661158442497,-0.31346166133880615,-0.11474626511335373,False,True,15.0,7.4796546662204,0.0,0.0,-0.5199382096529006,-1.0,-477.0560293711781,-0.5199382096529006,-1.4821654854685067,-0.1556708559995353,False,False,12.790728569030762,7.6603922843933105,0.4001944661140442,-0.037006866186857224,-0.31537508964538574,-0.11479966342449188,False,True
